y_true_0,y_true_1,y_true_2,y_true_3,y_true_4,y_true_5
1.591499667141838970e+01,1.240371305728811047e+00,1.567398071944867866e+02,1.361837547472545040e+00,7.991592039101544742e+01,1.335787426470536055e+00
1.301512612011130088e+01,1.028155648039470016e+00,1.037937626453297071e+02,1.259585264252718106e+00,4.564552424966589683e+01,1.142069940426615915e+00
1.375263193328899014e+01,1.286635041671825075e+00,1.499131341855020878e+02,1.421272053698650950e+00,7.642025535090758126e+01,1.402098870576294010e+00
1.703781932233077967e+01,1.184278554092349944e+00,1.590777414077674905e+02,1.316300153437939935e+00,7.716699763220795205e+01,1.272304489017445084e+00
2.162694518660095966e+01,1.049154607785631965e+00,1.610141683335750997e+02,1.236779670220458982e+00,7.254688793544971759e+01,1.138333495427015007e+00
6.600019432286494236e+00,9.999896161022163721e-01,5.422246175849296890e+01,1.410483236949257924e+00,2.207935717902239148e+01,1.229193994496081022e+00
2.217630753120457143e+01,1.059089252121665048e+00,1.716399800665334965e+02,1.221893486246796945e+00,7.679166598880317451e+01,1.125621829045603040e+00
1.414276244112500081e+01,1.255275521887605938e+00,1.479205364331901080e+02,1.388851402499271082e+00,7.423327174838013320e+01,1.363067372971094038e+00
1.427389615614183072e+01,1.019557809171740992e+00,9.311444521640555649e+01,1.336288280131793904e+00,4.229047978192337354e+01,1.177377183871028965e+00
1.767270839905041058e+01,1.035789663279159889e+00,1.349332002605839875e+02,1.222597182738053956e+00,6.051456572478183205e+01,1.113622016334812059e+00
1.493468621132245922e+01,1.439995634573491001e+00,1.970657105476053061e+02,1.583600710560775893e+00,1.036235701897635977e+02,1.555600072837127090e+00
4.083432199333987711e+00,9.962467778715508038e-01,3.946625020731782740e+01,1.406419701913232956e+00,1.676990617491671998e+01,1.279598955370629065e+00
4.026849178301143084e+00,1.023398985940439987e+00,3.985552288971575763e+01,1.585988381596884045e+00,1.459104379216038971e+01,1.393009638381595972e+00
1.082285195781881981e+01,1.145528834727733924e+00,1.170744931986707940e+02,1.355001675295719910e+00,4.966040830156452301e+01,1.265306277839373106e+00
7.733411543807332755e+00,9.820919729589795422e-01,6.172392055629317298e+01,1.289869982613683019e+00,2.793286684260171171e+01,1.143818911407000982e+00
1.677274076883102083e+01,1.730380792283287006e+00,3.842571994977885197e+02,1.976113827246603893e+00,1.735785236237013862e+02,1.845447749672030069e+00
1.696456347854040914e+01,1.012208388028299044e+00,1.083461888628808936e+02,1.237314551458567058e+00,5.155409360337939262e+01,1.128191851478443031e+00
9.766104202656672228e+00,1.512376260285744012e+00,1.745907816386227864e+02,1.723613717790124955e+00,8.259910412803323254e+01,1.681398815944805003e+00
2.224136178353770177e+01,1.009434122275957968e+00,1.372645640717520905e+02,1.186353736308420892e+00,6.752023400354623561e+01,1.084199411192737994e+00
1.750980590772361012e+01,1.016245776669941980e+00,1.150624474826746990e+02,1.230331989410319071e+00,5.448536336872398778e+01,1.124802291773012941e+00
1.271568890096794924e+01,1.003658656210844935e+00,8.697264351149912898e+01,1.294057297511536975e+00,4.005371145347932327e+01,1.147555707919154955e+00
1.219748529642351009e+01,1.528125361158140016e+00,2.050524002821877048e+02,1.718532306846016988e+00,1.007170845803138945e+02,1.671516568897565946e+00
1.881943950535855947e+01,1.009896970785767012e+00,1.143063376314128021e+02,1.243353215661991085e+00,5.580189990754362839e+01,1.116342698903866948e+00
2.104140022943290056e+00,1.188257074853279915e+00,4.439531427310264178e+01,1.735066613964100002e+00,1.517646623864077071e+01,1.632976408765820953e+00
5.791060960729661922e+00,9.781173171725577875e-01,5.071280396890048081e+01,1.312281348103677914e+00,2.262466074449147868e+01,1.166948455103351989e+00
2.512945979161611021e+01,1.048417307053211012e+00,1.786640691750129122e+02,1.223159293869839015e+00,8.215300105522572949e+01,1.130783461774881982e+00
1.024372854723669057e+01,1.018256679007836896e+00,7.455640794400754601e+01,1.407602441796321102e+00,3.165895738003755966e+01,1.218872525537350926e+00
4.668407640307560946e+00,1.341944697089372029e+00,8.766702556637720534e+01,1.641181055510892106e+00,3.587827340958126143e+01,1.604104677675648016e+00
9.493350669242405004e+00,1.007448368363885960e+00,7.053622442108763835e+01,1.373058732676347926e+00,3.073086153282648070e+01,1.196204023977067044e+00
1.897110049742545002e+01,1.013414855707674089e+00,1.264236015105365993e+02,1.202386133763095000e+00,5.997945003265559905e+01,1.096289785220095014e+00
1.336658418171828977e+01,9.989022678127007504e-01,9.477478088224546582e+01,1.226552109546289904e+00,4.418429638103307866e+01,1.104596580780554005e+00
1.375251171191530020e+01,1.015604476173052051e+00,1.033583816754819935e+02,1.235515109071098072e+00,4.672293335623606225e+01,1.118258082078491977e+00
1.935884999675166895e+01,1.076319877309620976e+00,1.620223888743618090e+02,1.263337182448398988e+00,7.062718075370850102e+01,1.166938908526470087e+00
2.292134510855899876e+01,1.020135529822713050e+00,1.502346475463851903e+02,1.186233195129356099e+00,7.196501686114990548e+01,1.087494853041720999e+00
2.219309754068241958e+01,1.031315573111551087e+00,1.522070649479103110e+02,1.208077425645476044e+00,7.092249361125661267e+01,1.109632105673109104e+00
1.744921132788054052e+01,1.083043412261528893e+00,1.526909934774404007e+02,1.284298608189281987e+00,6.573842349472270996e+01,1.186351213329498000e+00
1.468860776809533952e+01,1.018974373914492082e+00,9.366746167642656928e+01,1.328154822548391900e+00,4.351769636447392742e+01,1.171226560141066075e+00
2.687499862027733144e+01,1.031326098531812896e+00,1.672718137266766973e+02,1.202488701284506023e+00,8.141513872495100657e+01,1.114112918659468043e+00
1.186895284929370042e+01,1.421304335806313990e+00,1.663208244754989948e+02,1.587664888182356071e+00,8.423280538344195634e+01,1.567078756470313028e+00
2.846259322561704863e+01,1.025065411908909097e+00,1.783134814528654886e+02,1.173294150156287019e+00,8.698221377323613979e+01,1.083855617894907919e+00
1.868609414279130831e+01,1.030140284196410017e+00,1.352437122635122080e+02,1.220358168599618987e+00,6.166271113245240798e+01,1.114534457623642005e+00
1.783636759772756974e+01,1.007806653272798059e+00,1.114822556845926016e+02,1.245866647462867904e+00,5.337688664945002159e+01,1.118685502654080954e+00
2.361886116644432931e+01,1.050451298939407030e+00,1.713987141645555141e+02,1.248551752497865097e+00,7.826698290739645358e+01,1.152924112014884983e+00
2.046791057761035049e+01,1.008272660535912024e+00,1.250799261217343030e+02,1.214115714902054055e+00,6.064175279504520688e+01,1.102220644257762894e+00
1.963839218609522064e+01,1.058665209421824072e+00,1.559674551502122881e+02,1.251223548099412941e+00,6.861519936856015534e+01,1.150132528233440921e+00
2.068462394868405951e+01,1.028304779629017007e+00,1.366098089450736097e+02,1.229503357960157972e+00,6.471469033706212315e+01,1.130929909748467077e+00
1.556506449880052045e+01,1.278121108741494982e+00,1.599833765021859904e+02,1.401369972273948994e+00,8.389740666113725354e+01,1.387141617279807893e+00
1.353678462817468953e+00,1.382530272222983969e+00,5.187003857479364655e+01,2.078319001767729102e+00,1.497558350885931056e+01,2.006443156188681964e+00
1.805068128465898170e+01,1.075616157727367961e+00,1.542365118654940090e+02,1.276785624224157090e+00,6.654692335107657186e+01,1.176662661506334029e+00
1.709577497766917986e+01,1.009254454094143050e+00,1.081197896750101961e+02,1.254860570238861994e+00,5.055487438512035681e+01,1.129381773970949965e+00
1.980755560672299964e+01,1.077890295741513071e+00,1.648086965081675999e+02,1.254164722252782083e+00,7.223345167320211146e+01,1.159472058123157012e+00
1.839769836919980861e+01,1.136024675722129063e+00,1.658090926949080028e+02,1.290090813803653091e+00,7.592424956519413115e+01,1.223640476302920055e+00
2.308524024025654953e+01,1.055620726889521910e+00,1.733766022166375933e+02,1.241201819009289942e+00,7.803939774219942649e+01,1.145884776199002975e+00
9.971942748349658103e+00,1.002005308225903057e+00,2.639404323210411007e+01,1.012456452589834077e+00,2.114311631496093113e+01,1.007386465726392899e+00
1.341463575898787042e+01,1.006678631801378065e+00,9.601383386969781952e+01,1.238687110163581906e+00,4.414846550182444673e+01,1.121417550015838094e+00
1.143560201432057966e+01,1.002774821255536963e+00,7.909430959288989982e+01,1.304799048210034007e+00,3.528608072831860198e+01,1.163143765415010078e+00
1.135413881809006931e+01,1.049060842246839043e+00,1.016583778623477059e+02,1.293025518999675993e+00,4.294062759994474732e+01,1.172653942029511898e+00
1.564623171740825924e+01,1.122307571453758035e+00,1.468504641379956013e+02,1.294684608256218006e+00,6.454255351909618810e+01,1.210202854652425053e+00
8.292498404953725810e+00,1.148959755583794040e+00,9.870101712422152218e+01,1.403184631999151000e+00,4.033112438249700205e+01,1.306964634096055899e+00
1.668287622635630996e+01,1.055690876627570107e+00,1.375270217398629882e+02,1.251438844114084015e+00,5.974033560899611928e+01,1.143194812265553084e+00
1.167333763250124079e+01,1.221646808140752105e+00,1.295140598490289960e+02,1.389516433986142108e+00,6.000932310367492306e+01,1.342362024087137007e+00
2.120372400345110009e+01,1.015052489394643098e+00,1.294588410464978949e+02,1.210728152320478923e+00,6.300437308779857659e+01,1.109713576094313092e+00
2.442673518716732062e+01,1.039392162591221913e+00,1.684065409111084932e+02,1.212036497363798038e+00,7.827489584008876022e+01,1.117683299558430932e+00
1.506589674063662976e+01,1.049264569365222943e+00,1.256131891405703982e+02,1.250412123505223017e+00,5.453943171514386279e+01,1.137279501068106047e+00
9.836125627231236734e+00,1.017701957793510026e+00,8.012966305024946223e+01,1.296643342177111080e+00,3.515873584668140239e+01,1.174388690663094925e+00
1.227144033188129058e+01,1.083701304696295997e+00,1.182375190999674999e+02,1.326176537905374930e+00,4.916526796609969097e+01,1.216592937903627991e+00
7.409340645732489961e+00,1.409850020647763991e+00,1.244058155098624070e+02,1.631761663440663090e+00,5.680679562240783298e+01,1.606730099061256967e+00
9.537318313795468683e+00,9.923673752248519664e-01,7.277315364718094770e+01,1.268097664188801099e+00,3.286465653813591814e+01,1.137605348311901077e+00
8.357077957362845311e+00,1.459579451987039089e+00,1.455116453320381140e+02,1.683444425520834953e+00,6.840413021912921465e+01,1.662519044956362047e+00
1.288587803906867002e+01,9.955207814328067562e-01,9.134430415623452859e+01,1.229650600870215049e+00,4.270729938234274670e+01,1.104350440523562016e+00
9.451567854414992809e+00,1.016289079773065041e+00,7.378442616953113031e+01,1.347993690846353010e+00,3.246359479058214248e+01,1.217914759662644952e+00
1.302922033647712041e+01,1.012742625110756967e+00,9.965404367611346004e+01,1.233182827319295960e+00,4.503752822327565042e+01,1.112601345617642012e+00
2.371305775416675132e+01,1.010894165252343990e+00,1.433978645432970893e+02,1.183573364447991993e+00,7.099986731648338889e+01,1.084207194960558063e+00
1.935141942748076005e+01,1.008105426867375920e+00,1.234310490152690960e+02,1.202165041172365001e+00,5.953335244071043775e+01,1.094738620037521093e+00
5.039708520802548719e+00,9.784232160743183693e-01,4.627905869902823355e+01,1.328238298241305904e+00,2.050805908693618917e+01,1.184608930995886045e+00
1.710570127228714910e+01,1.190514123861353024e+00,1.594604770335213004e+02,1.319018465833944997e+00,7.824817660952153631e+01,1.278933116923675950e+00
2.079056444650926139e+01,1.060707526890223962e+00,1.639694101096220038e+02,1.238521640302731930e+00,7.248290502247570544e+01,1.139920507278455064e+00
1.880900604260047970e+01,1.004077132357833912e+00,1.185019694894172062e+02,1.208624776789493094e+00,5.746965680591449654e+01,1.095273261339031023e+00
1.087420409584520975e+01,1.007585073410856014e+00,8.228799262600901443e+01,1.268975967569117902e+00,3.707892886170282765e+01,1.148611343672985008e+00
2.231180963125092021e+01,1.038935940435006922e+00,1.301245989774110114e+02,1.294182833183415093e+00,6.265833154902836100e+01,1.185918407617114978e+00
8.570908830352093943e+00,1.065901059881352086e+00,8.668277594295089727e+01,1.334460330379598991e+00,3.564202178311656155e+01,1.211426203006211066e+00
9.809797415924039754e+00,1.011127068990715028e+00,7.013049179584253068e+01,1.388442808241387105e+00,3.178375050890456066e+01,1.203375630279529984e+00
1.509478657486335962e+01,1.115793859406861044e+00,1.425445696576117030e+02,1.298405896569897022e+00,6.182820815895370004e+01,1.208979282525679100e+00
1.788647239215724838e+01,1.178807805907504891e+00,1.634227692010948090e+02,1.310012387539170930e+00,7.988349197607949748e+01,1.268937233799853903e+00
2.054021435238466964e+01,1.009046285164360901e+00,1.281135777387142127e+02,1.199717753136841036e+00,6.225128953861906211e+01,1.094305351176888985e+00
1.703678255688966026e+00,1.473244431815670996e+00,6.618014009294901712e+01,2.061620496260470947e+00,2.099731450294776991e+01,2.043606973067154886e+00
1.929865776650038001e+01,1.024416595666822971e+00,1.104287492110441065e+02,1.291776115460836927e+00,5.436214904469247955e+01,1.151760191380702070e+00
1.278376084011627078e+01,1.189369362128396945e+00,1.361119577881003977e+02,1.375150242521212984e+00,6.204866486457285646e+01,1.323505477594544955e+00
1.704848341988335036e+01,1.002213887584221919e+00,1.085891971857232932e+02,1.228727320048931038e+00,5.247801850163759241e+01,1.104386384776828933e+00
4.658422252038244338e+00,9.879142469738170229e-01,4.331146223042905774e+01,1.402472426334484989e+00,1.896273438934762012e+01,1.232214705030655111e+00
1.577847255140402005e+01,1.056356656704803942e+00,1.018223707289317019e+02,1.462291932344848000e+00,3.857503832002758060e+01,1.258847284830876934e+00
2.279889115422884061e+01,1.011177169637367035e+00,1.411047747539693944e+02,1.183975691512302975e+00,6.933235084319971975e+01,1.083659917629550051e+00
1.268387165751969015e+01,1.552514316756044011e+00,2.205075088881899887e+02,1.746497542770744982e+00,1.077901329103101062e+02,1.691521286563065107e+00
2.089770213351379979e+01,1.087361163822766041e+00,1.766800266465309903e+02,1.273920172751179969e+00,7.766834393197045472e+01,1.184969917851097065e+00
1.211400902405054936e+01,1.008334733024301988e+00,8.291884533695028381e+01,1.324340001679306988e+00,3.801626756279640773e+01,1.165170142205870896e+00
1.383797280162857035e+01,1.029967204704659967e+00,1.108129838035321058e+02,1.243259283473618915e+00,4.886715781683511750e+01,1.125386840383876041e+00
9.166984618274410579e+00,1.061564484081982007e+00,9.019388812113794529e+01,1.342300799286731072e+00,3.711602795274959732e+01,1.220706560906174909e+00
1.671701553755374903e+01,1.011824193095602897e+00,1.146780740356074944e+02,1.216028773437803023e+00,5.365964909224665291e+01,1.105703970303846928e+00
1.098954462507565033e+01,1.000673152419154999e+00,7.861515450823245033e+01,1.310263909142080019e+00,3.485984214685799287e+01,1.162012897854012961e+00
1.560334194693725962e+01,1.020684096116297956e+00,9.508446450789722348e+01,1.298628142969536992e+00,4.429278936656181287e+01,1.174141236012838929e+00
1.436411454442882984e+01,1.041315318613208030e+00,1.179903204676904949e+02,1.252668482474835088e+00,5.134076000144109031e+01,1.137177927396016974e+00
2.071978658950197882e+01,1.014721696793863925e+00,1.225438482865927057e+02,1.243453604627110964e+00,5.973059827216324180e+01,1.120202153891977082e+00
1.016266142682886020e+01,1.013902074158866018e+00,7.646168815575917677e+01,1.322552833549607954e+00,3.419440440382199853e+01,1.197344085281617065e+00
1.699981059937378092e+01,1.075135442189361079e+00,1.462346827922559953e+02,1.263011627944800930e+00,6.318346242169705107e+01,1.161069115316645917e+00
9.556731389429632628e+00,9.894006573457372333e-01,7.090012169560935718e+01,1.289136405107486949e+00,3.275624183391001765e+01,1.138155437591346075e+00
2.139252099589425171e+01,1.017000729380387103e+00,1.245791197292450931e+02,1.233405826459055943e+00,6.045485112646132109e+01,1.124589503061447004e+00
1.598297252374861976e+01,1.021874673189361982e+00,1.151069662523376991e+02,1.235259574509004032e+00,5.261792129355058023e+01,1.125397551643019023e+00
1.148358065353465918e+01,1.002651738861658037e+00,8.573814720485711405e+01,1.250371584074537967e+00,3.892240375983865874e+01,1.127837160470094080e+00
1.306223509730605059e+01,1.412060683022728913e+00,1.733084472035112924e+02,1.563577597567008981e+00,8.918290409434490584e+01,1.540760232303646893e+00
2.143955076744020971e+01,1.019448947137453043e+00,1.403226843366186074e+02,1.198262140791640951e+00,6.686271779016006178e+01,1.097826032862158074e+00
1.824078241616603080e+01,1.069037858827766030e+00,1.521820593135608135e+02,1.254989923443996958e+00,6.613513054559470561e+01,1.153478622146485000e+00
1.276719542430038068e+01,1.320033425519584025e+00,1.492249172220375044e+02,1.462630579759895078e+00,7.581639924782858486e+01,1.444560096278602046e+00
1.502167210832445043e+01,1.051502318028312066e+00,1.252099724376813015e+02,1.271478936098453083e+00,5.400374123327465270e+01,1.159801358950564021e+00
1.317363217273824993e+01,1.002762260631717917e+00,9.162512650856631069e+01,1.245606395858424031e+00,4.241890117174583708e+01,1.126759600073770962e+00
2.533736950207654104e+01,1.037291489601616989e+00,1.621804472241367137e+02,1.231735801971759026e+00,7.813227368931097772e+01,1.140964499609741001e+00
2.022665588160498018e+01,1.024129199606385932e+00,1.344267608391180886e+02,1.217803405563659958e+00,6.347554634598149192e+01,1.117461831720429899e+00
1.642566022132589865e+01,1.021408087460319081e+00,9.858167116022799803e+01,1.315487788312436068e+00,4.749271225551048303e+01,1.163286752472993957e+00
6.231162575084234767e+00,1.781199728977375107e+00,2.414476706039513942e+02,2.187835285738834123e+00,8.793524718965198872e+01,2.035710444756873017e+00
2.093673109808407062e+01,1.013728850081784039e+00,1.343352008834974072e+02,1.195416553838742901e+00,6.466909170800782647e+01,1.092903355633294105e+00
2.088236459331146833e+01,1.021018439025292102e+00,1.405065863203759875e+02,1.198405228332080075e+00,6.630719328338771845e+01,1.096478180492514998e+00
2.123405704423775120e+01,1.009282654173730975e+00,1.328071825235223002e+02,1.191211350795088997e+00,6.484149266664037725e+01,1.087678496777845893e+00
5.190416290201739891e+00,9.892624142392280051e-01,4.737633509705342760e+01,1.340083978078435045e+00,2.055546814715953019e+01,1.209062121577195059e+00
2.708798679020211964e+01,1.021585972541269038e+00,1.676518371789142918e+02,1.176431153613942016e+00,8.210971411812924714e+01,1.085003549742022955e+00
1.474675474412394038e+01,1.172860060181897923e+00,1.458788906329899078e+02,1.335854897439449074e+00,6.724274327559842845e+01,1.279829110257989955e+00
5.464701994679825425e+00,1.016460223826858078e+00,5.278821834579851213e+01,1.408143995553525984e+00,2.203579291410471086e+01,1.275067308529898913e+00
6.191265652010602416e+00,9.858647420826956997e-01,5.196167758704824990e+01,1.358792434738953947e+00,2.304465834571990968e+01,1.190397613828451995e+00
8.962961342949384402e+00,1.087263374483975920e+00,9.366696098067411924e+01,1.341112866753545019e+00,3.847989807062190692e+01,1.224529282759925009e+00
1.360241367100480048e+01,1.029198358742303032e+00,1.094460803190286953e+02,1.242700531453275969e+00,4.827889207353403123e+01,1.123977779341055916e+00
1.544095963786596037e+01,9.998245441218254204e-01,1.014256169025699990e+02,1.235321187563148904e+00,4.837668286771118886e+01,1.108308023157299926e+00
1.388582473016358954e+01,1.098674956934464930e+00,1.343085621020447036e+02,1.330718050623244997e+00,5.641239026023833958e+01,1.230453667708653942e+00
1.133191656059621089e+01,1.241927547617805105e+00,1.289532695596543874e+02,1.407413916433698953e+00,6.057607860669728694e+01,1.367517354707465049e+00
2.227741269844565153e+01,1.028321654510065075e+00,1.517089478496768891e+02,1.201075788043636905e+00,7.101162780140796826e+01,1.101989356937207010e+00
7.804096800348587770e+00,1.590384685758333916e+00,1.791086711836094878e+02,1.861204837301454917e+00,7.832055753020570421e+01,1.797808472686327042e+00
1.226471308576567942e+01,1.050806187549570891e+00,1.078913960866832014e+02,1.293094836251247992e+00,4.574510449282310276e+01,1.175439953899932055e+00
1.347519580351957025e+01,1.007109679969218075e+00,9.980531433449780820e+01,1.224402233335593060e+00,4.583740157062276666e+01,1.104293012131517093e+00
1.207883244930427047e+01,1.172021373485474971e+00,1.289037344073933014e+02,1.359084903279323964e+00,5.675301063856441175e+01,1.288241814580308953e+00
1.391860391598993019e+01,1.103802178982258964e+00,1.324446121928145033e+02,1.301203690838504068e+00,5.652152316760734152e+01,1.203473545265641986e+00
8.473276918370382660e+00,1.247423494432083890e+00,1.099729451141243004e+02,1.459518284889371964e+00,4.846753106183076909e+01,1.409970851593890906e+00
1.177902990726573940e+01,1.130592914837488028e+00,1.223762096307289937e+02,1.343966633709688052e+00,5.175390354044812113e+01,1.252536670876118974e+00
1.201233251468067920e+01,1.007689528143316027e+00,9.258255691783600128e+01,1.237215957201365901e+00,4.186948738322386276e+01,1.113557933031404934e+00
2.034588344658124015e+01,1.011980628586008013e+00,1.205954025006933961e+02,1.236211599659579941e+00,5.946190367242711972e+01,1.112763250442087015e+00
1.468717732668410925e+01,1.545415923243691037e+00,2.374543320967032116e+02,1.721503159014303064e+00,1.196876606580418070e+02,1.667825392099635984e+00
8.026082647085729604e+00,1.004391969464403012e+00,6.229000991688064914e+01,1.338088091640843080e+00,2.761200303519656885e+01,1.208460367912556954e+00
3.334780670624058807e+00,1.054411207352937918e+00,4.278633020447207258e+01,1.471449414903035047e+00,1.700987902607023017e+01,1.352158802462793075e+00
1.466840047066306063e+01,1.357091074915848905e+00,1.705842192109340090e+02,1.487791924070930971e+00,9.008188824478584422e+01,1.471469579320872967e+00
5.382260753028940137e+00,9.999545197090820015e-01,5.207774057887660035e+01,1.326841913500643955e+00,2.250286718952994036e+01,1.190526940967074898e+00
3.240476648591226194e+00,1.664932597157932959e+00,1.308171665703806070e+02,2.126157471097275042e+00,4.562110271916220228e+01,2.041394822949651022e+00
8.895955879650621512e+00,1.569481906748493971e+00,1.851265291685450904e+02,1.817339210500247937e+00,8.453242383614863797e+01,1.765125949847677012e+00
9.396684055337949815e+00,9.928406928451896096e-01,7.257458524136973210e+01,1.266559256344482076e+00,3.272201294880259326e+01,1.136262479973257911e+00
1.445251253963603943e+01,1.004630954453948899e+00,9.488622351229693663e+01,1.272649728565973026e+00,4.483133001794462302e+01,1.132844492245266066e+00
2.775813431606689008e+01,1.032442166001416028e+00,1.785018595295470902e+02,1.189751676163202987e+00,8.560978645461862868e+01,1.100531265820863025e+00
4.840407433989640573e+00,1.301599261048711931e+00,8.537609695903128681e+01,1.605428013445526991e+00,3.444673141910030267e+01,1.556938009748400908e+00
5.353873864736364396e+00,1.135751070110621930e+00,7.174969179035102229e+01,1.459402578785168103e+00,2.811407440142671987e+01,1.349157758299798004e+00
1.922590779953846152e+01,1.038082742690715987e+00,1.134899958891025022e+02,1.349633181739186005e+00,5.082477333705018907e+01,1.191326123965223971e+00
4.479279728096643431e+00,1.234555615633414094e+00,7.479542140780425541e+01,1.565481559624124053e+00,2.915569547903358938e+01,1.486646001534279060e+00
1.635787251975417078e+01,1.752279213546531933e+00,3.987198386470159903e+02,2.013786902383024824e+00,1.758851237306361099e+02,1.871922333838214936e+00
1.788089849129682918e+01,1.005450641878292917e+00,1.160499232977741997e+02,1.208072162498275981e+00,5.562622693023460130e+01,1.096911400236000089e+00
1.611966703210972085e+01,1.055019592123672911e+00,1.341033663087443983e+02,1.249578216188379054e+00,5.823701746078639729e+01,1.139834919366379040e+00
2.092646918022423197e+00,1.518759980453064040e+00,7.818382078739954011e+01,2.030631308139955848e+00,2.620436189066461097e+01,1.995063219083957007e+00
2.746519007702980986e+01,1.022013325868786016e+00,1.688999156781914905e+02,1.176832594395206044e+00,8.286852013954772644e+01,1.086186647593462062e+00
7.069531241823331591e+00,1.379468138546342093e+00,1.155558481830739055e+02,1.605242606049831933e+00,5.219657635962642672e+01,1.581405394336329095e+00
1.852312739816044029e+01,1.013151585321552028e+00,1.254070999292037953e+02,1.201091386488085000e+00,5.930697783244382748e+01,1.093694814443409991e+00
2.044917680456121900e+01,1.032152273437640932e+00,1.423402806603461102e+02,1.223896592213566947e+00,6.588783141567189716e+01,1.123324784742292914e+00
1.961999029706221975e+01,1.028140179939408094e+00,1.322689616653532880e+02,1.233630016378632011e+00,6.211867634273571781e+01,1.132989592221476105e+00
1.607456039816171156e+01,1.035826021327352908e+00,1.231821995303783979e+02,1.250835938355983945e+00,5.483405741230514963e+01,1.141015592038383986e+00
1.426704898369525054e+01,1.006406089835452988e+00,9.367799527340211796e+01,1.275202321298404939e+00,4.293734351901139235e+01,1.143989774699806006e+00
1.860618716955372065e+01,1.097035645617022048e+00,1.619344497801695866e+02,1.268705759514141107e+00,7.118637826427844573e+01,1.180313608742378895e+00
1.903777640472970134e+01,1.074034608075653985e+00,1.603964608943136056e+02,1.276988179134260992e+00,6.951172550877438994e+01,1.177888311097986085e+00
7.686803876511146605e+00,9.828797435127131221e-01,6.216912321165825972e+01,1.281443188641655961e+00,2.803723403797593861e+01,1.140137893617251041e+00
1.774510600056062160e+01,1.116830960925887961e+00,1.619787877866097006e+02,1.299580850583107905e+00,7.154513780508906962e+01,1.220221216670509090e+00
2.528295587232134167e+01,1.032364187086846075e+00,1.690908830116665911e+02,1.193793863061219040e+00,7.974779977485890470e+01,1.099883117744347993e+00
1.165674320817628917e+01,1.212743742012120096e+00,1.289035445002531048e+02,1.388688691661231989e+00,5.915635427598549967e+01,1.340208950240959096e+00
1.071552340205846043e+01,1.230055611099885038e+00,1.240331674801461048e+02,1.411187792364920979e+00,5.683209697311914255e+01,1.365995534922717969e+00
1.847229442798931132e+01,1.087586168867566982e+00,1.586009658519436130e+02,1.257419889311325978e+00,6.961251275817582496e+01,1.164175815091027966e+00
5.251087937944874717e+00,9.794959358721161413e-01,4.650836054914226736e+01,1.352883206684049044e+00,2.031887641490202867e+01,1.201350130263143967e+00
1.697788448362701175e+01,1.211205845816776039e+00,1.601211831659423979e+02,1.334560045915486937e+00,8.057937748447956494e+01,1.304120797287851019e+00
1.175392284422520994e+01,9.988688736258773959e-01,8.659819384928583474e+01,1.242389867123752989e+00,3.964776670351852772e+01,1.117858910297488073e+00
1.776067478443654934e+01,1.028023791102024909e+00,1.275746812248476942e+02,1.229822267769334010e+00,5.831375978737536059e+01,1.123530350966660984e+00
2.595578616624487012e+01,1.018479400253450073e+00,1.564885088149871137e+02,1.183476312795701091e+00,7.720114372097036437e+01,1.090617372755757986e+00
2.540140139357794169e+01,1.018292133961381962e+00,1.567648317598047925e+02,1.180691875961636050e+00,7.681942727083833233e+01,1.086580000092417952e+00
2.023942601889848092e+01,1.008477972319421045e+00,1.242557562899910977e+02,1.213439681959668892e+00,6.014530958624371237e+01,1.102783635148945063e+00
1.061457268099531071e+01,9.973741578585516576e-01,7.564992494955447455e+01,1.285329875054987081e+00,3.418440384210440897e+01,1.152928625369787019e+00
2.481789593430351104e+01,1.039495131176261022e+00,1.638677760750790071e+02,1.234129140352641985e+00,7.789674192000724418e+01,1.141982204485157082e+00
1.965961425972810872e+01,1.017222186502551917e+00,1.177867295714789009e+02,1.264109244392727982e+00,5.620671082508307137e+01,1.135225887483860996e+00
1.551674181114218065e+01,1.005251503582129891e+00,1.015821942092407966e+02,1.260150079376836985e+00,4.718741701459885718e+01,1.129258692162290023e+00
1.419408833958726923e+01,1.078064923564868938e+00,1.287510101493116110e+02,1.283132433535483008e+00,5.471591673776008946e+01,1.175792371414452031e+00
1.580463091760297978e+01,1.084479482264212979e+00,1.419402723040840044e+02,1.291420193945951977e+00,6.058746439186111843e+01,1.190691498469393039e+00
1.547308014277670019e+01,1.042631554061256960e+00,1.225819558903360047e+02,1.285816471429406915e+00,5.386597026665867105e+01,1.173540742944445991e+00
2.134706326264090137e+01,1.035128219787964987e+00,1.537893357081561874e+02,1.205420947548083932e+00,7.052192333355000642e+01,1.104001369812172006e+00
1.289463191928230934e+01,1.282761517947422103e+00,1.439628477115215901e+02,1.428547163034717959e+00,7.240064992155808454e+01,1.410709058239999036e+00
1.897304732400181138e+01,1.003605725450700037e+00,1.192327815180576067e+02,1.205931354529393928e+00,5.806726620881706680e+01,1.092660043093858002e+00
1.313099824830342932e+01,1.085572893847980058e+00,1.232767231138851969e+02,1.295449661089961069e+00,5.209391293036578219e+01,1.188308208415284062e+00
2.499428954626649002e+01,1.031054444390030023e+00,1.620298724913336912e+02,1.203274838124541946e+00,7.737426373083130215e+01,1.110770799703262091e+00
